SITE_CODE,Date,AveQ,
40d,6/12/2013,6.78,
40d,6/13/2013,6.8,
40d,6/14/2013,6.59,
40d,6/15/2013,6.11,
40d,6/16/2013,6.19,
40d,6/17/2013,6.14,
40d,6/18/2013,5.95,
40d,6/19/2013,6.1,
40d,6/20/2013,6.46,
40d,6/21/2013,6.17,
40d,6/22/2013,5.82,
40d,6/23/2013,6.02,
40d,6/24/2013,6.51,
40d,6/25/2013,6.18,
40d,6/26/2013,6.18,
40d,6/27/2013,6.45,
40d,6/28/2013,5.88,
40d,6/29/2013,5.58,
40d,6/30/2013,5.32,
40d,7/1/2013,5.19,
40d,7/2/2013,5.3,
40d,7/3/2013,5.3,
40d,7/4/2013,5.11,
40d,7/5/2013,5.02,
40d,7/6/2013,5.08,
40d,7/7/2013,5.11,
40d,7/8/2013,5.56,
40d,7/9/2013,5.91,
40d,7/10/2013,5.82,
40d,7/11/2013,5.71,
40d,7/12/2013,5.67,
40d,7/13/2013,5.73,
40d,7/14/2013,5.4,
40d,7/15/2013,4.67,
40d,7/16/2013,5.31,
40d,7/17/2013,5.46,
40d,7/18/2013,5.35,
40d,7/19/2013,4.92,
40d,7/20/2013,4.87,
40d,7/21/2013,4.91,
40d,7/22/2013,4.79,
40d,7/23/2013,4.71,
40d,7/24/2013,4.71,
40d,7/25/2013,4.97,
40d,7/26/2013,4.77,
40d,7/27/2013,4.6,
40d,7/28/2013,4.47,
40d,7/29/2013,4.5,
40d,7/30/2013,4.47,
40d,7/31/2013,4.41,
40d,8/1/2013,4.3,
40d,8/2/2013,4.4,
40d,8/3/2013,4.25,
40d,8/4/2013,4.28,
40d,8/5/2013,4.53,
40d,8/6/2013,4.41,
40d,8/7/2013,4.32,
40d,8/8/2013,4.32,
40d,8/9/2013,4.29,
40d,8/10/2013,4.57,
40d,8/11/2013,4.28,
40d,8/12/2013,4.28,
40d,8/13/2013,4.72,
40d,8/14/2013,4.57,
40d,8/15/2013,4.76,
40d,8/16/2013,4.73,
40d,8/17/2013,4.8,
40d,8/18/2013,4.8,
40d,8/19/2013,4.49,
40d,8/20/2013,4.26,
40d,8/21/2013,4.3,
40d,8/22/2013,4.23,
40d,8/23/2013,4.3,
40d,8/24/2013,4.38,
40d,8/25/2013,4.42,
40d,8/26/2013,4.46,
40d,8/27/2013,4.75,
40d,8/28/2013,4.71,
40d,8/29/2013,5.3,
40d,8/30/2013,5.42,
40d,8/31/2013,5.12,
40d,9/1/2013,4.83,
40d,9/2/2013,4.48,
40d,9/3/2013,4.89,
40d,9/4/2013,5.22,
40d,9/5/2013,5.08,
40d,9/6/2013,6.31,
40d,9/7/2013,5.03,
40d,9/8/2013,4.58,
40d,9/9/2013,4.58,
40d,9/10/2013,4.66,
40d,9/11/2013,4.58,
40d,9/12/2013,4.55,
40d,9/13/2013,4.39,
40d,9/14/2013,4.7,
40d,9/15/2013,4.59,
40d,9/16/2013,4.58,
40d,9/17/2013,4.79,
40d,9/18/2013,4.2,
40d,9/19/2013,4.92,
40d,9/20/2013,4.86,
40d,9/21/2013,4.96,
40d,9/22/2013,5.48,
40d,9/23/2013,6.05,
40d,9/24/2013,5.6,
40d,9/25/2013,5.77,
40d,9/26/2013,5.42,
40d,9/27/2013,5.21,
40d,9/28/2013,7.79,
40d,9/29/2013,8.96,
40d,9/30/2013,12.67,
40d,10/1/2013,15.06,
40d,10/2/2013,11.65,
40d,10/3/2013,9.78,
40d,10/4/2013,8.63,
40d,10/5/2013,7.93,
40d,10/6/2013,7.5,
40d,10/7/2013,7.67,
40d,10/8/2013,7.81,
40d,10/9/2013,7.93,
40d,10/10/2013,7.46,
40d,10/11/2013,6.92,
40d,10/12/2013,7.12,
40d,10/13/2013,6.69,
40d,10/14/2013,6.61,
40d,10/15/2013,6.14,
40d,10/16/2013,5.94,
40d,10/17/2013,5.8,
40d,10/18/2013,5.37,
40d,10/19/2013,5.04,
40d,10/20/2013,4.94,
40d,10/21/2013,4.73,
40d,10/22/2013,4.7,
40d,10/23/2013,4.54,
40d,10/24/2013,4.57,
40d,10/25/2013,4.87,
40d,10/26/2013,4.92,
40d,10/27/2013,4.96,
40d,10/28/2013,4.73,
40d,10/29/2013,4.55,
40d,10/30/2013,4.5,
40d,10/31/2013,4.24,
40d,11/1/2013,3.92,
40d,11/2/2013,4.88,
40d,11/3/2013,5.33,
40d,11/4/2013,5.44,
40d,11/5/2013,5.83,
40d,11/6/2013,6.24,
40d,11/7/2013,8.68,
40d,11/8/2013,8.7,
40d,11/9/2013,7.95,
40d,11/10/2013,8.08,
40d,11/11/2013,6.99,
40d,11/12/2013,7.15,
40d,11/13/2013,7.35,
40d,11/14/2013,6.83,
40d,11/15/2013,6.78,
40d,11/16/2013,6.72,
40d,11/17/2013,6.68,
40d,11/18/2013,7.93,
40d,11/19/2013,8.32,
40d,11/20/2013,7.82,
40d,11/21/2013,7.53,
40d,11/22/2013,7.02,
40d,11/23/2013,7.04,
40d,11/24/2013,6.37,
40d,11/25/2013,6.16,
40d,11/26/2013,6.05,
40d,11/27/2013,6.34,
40d,11/28/2013,6,
40d,11/29/2013,5.73,
40d,11/30/2013,5.25,
40d,12/1/2013,6.04,
40d,12/2/2013,5.66,
40d,12/3/2013,5.48,
40d,12/4/2013,5.88,
40d,12/5/2013,5.79,
40d,12/6/2013,5.45,
40d,12/7/2013,5.41,
40d,12/8/2013,5.13,
40d,12/9/2013,4.88,
40d,12/10/2013,5,
40d,12/11/2013,5.39,
40d,12/12/2013,5.34,
40d,12/13/2013,5.48,
40d,12/14/2013,5.7,
40d,12/15/2013,5.64,
40d,12/16/2013,5.68,
40d,12/17/2013,5.44,
40d,12/18/2013,5.45,
40d,12/19/2013,5.39,
40d,12/20/2013,5.07,
40d,12/21/2013,5.34,
40d,12/22/2013,5.86,
40d,12/23/2013,7.13,
40d,12/24/2013,7.32,
40d,12/25/2013,7.36,
40d,12/26/2013,7.2,
40d,12/27/2013,6.89,
40d,12/28/2013,6.55,
40d,12/29/2013,6.33,
40d,12/30/2013,6.17,
40d,12/31/2013,6.08,
40d,1/1/2014,5.91,
40d,1/2/2014,6.16,
40d,1/3/2014,7.09,
40d,1/4/2014,6.91,
40d,1/5/2014,6.73,
40d,1/6/2014,6.37,
40d,1/7/2014,6.87,
40d,1/8/2014,6.93,
40d,1/9/2014,6.97,
40d,1/10/2014,7.85,
40d,1/11/2014,9.22,
40d,1/12/2014,11.39,
40d,1/13/2014,10.48,
40d,1/14/2014,9.65,
40d,1/15/2014,9.01,
40d,1/16/2014,8.43,
40d,1/17/2014,8.1,
40d,1/18/2014,8.03,
40d,1/19/2014,7.97,
40d,1/20/2014,7.94,
40d,1/21/2014,7.55,
40d,1/22/2014,7.3,
40d,1/23/2014,7.12,
40d,1/24/2014,7.34,
40d,1/25/2014,7.12,
40d,1/26/2014,7.11,
40d,1/27/2014,7.06,
40d,1/28/2014,7.09,
40d,1/29/2014,10.34,
40d,1/30/2014,10.59,
40d,1/31/2014,10.33,
40d,2/1/2014,9.68,
40d,2/2/2014,9.24,
40d,2/3/2014,8.96,
40d,2/4/2014,8.81,
40d,2/5/2014,8.49,
40d,2/6/2014,7.98,
40d,2/7/2014,7.8,
40d,2/8/2014,7.8,
40d,2/9/2014,8.13,
40d,2/10/2014,8.99,
40d,2/11/2014,9.39,
40d,2/12/2014,9.93,
40d,2/13/2014,9.9,
40d,2/14/2014,10.06,
40d,2/15/2014,10.24,
40d,2/16/2014,10.67,
40d,2/17/2014,20.15,
40d,2/18/2014,21.89,
40d,2/19/2014,19.89,
40d,2/20/2014,17.71,
40d,2/21/2014,15.7,
40d,2/22/2014,14.7,
40d,2/23/2014,14.32,
40d,2/24/2014,14.63,
40d,2/25/2014,14.66,
40d,2/26/2014,13.79,
40d,2/27/2014,13.01,
40d,2/28/2014,12.45,
40d,3/1/2014,11.8,
40d,3/2/2014,11.54,
40d,3/3/2014,13.93,
40d,3/4/2014,15.23,
40d,3/5/2014,20.26,
40d,3/6/2014,24.05,
40d,3/7/2014,19.38,
40d,3/8/2014,17.89,
40d,3/9/2014,23.27,
40d,3/10/2014,26.1,
40d,3/11/2014,24.14,
40d,3/12/2014,20.88,
40d,3/13/2014,19.16,
40d,3/14/2014,19.19,
40d,3/15/2014,18.19,
40d,3/16/2014,21.26,
40d,3/17/2014,27.07,
40d,3/18/2014,22.41,
40d,3/19/2014,20.45,
40d,3/20/2014,19.66,
40d,3/21/2014,18.43,
40d,3/22/2014,17.73,
40d,3/23/2014,17.15,
40d,3/24/2014,16.6,
40d,3/25/2014,15.98,
40d,3/26/2014,15.89,
40d,3/27/2014,15.45,
40d,3/28/2014,16.4,
40d,3/29/2014,16.55,
40d,3/30/2014,16.1,
40d,3/31/2014,15.41,
40d,4/1/2014,15.22,
40d,4/2/2014,14.6,
40d,4/3/2014,14.06,
40d,4/4/2014,13.67,
40d,4/5/2014,13.57,
40d,4/6/2014,13.53,
40d,4/7/2014,13.29,
40d,4/8/2014,12.97,
40d,4/9/2014,13.04,
40d,4/10/2014,12.74,
40d,4/11/2014,12.5,
40d,4/12/2014,12.36,
40d,4/13/2014,12.41,
40d,4/14/2014,12.05,
40d,4/15/2014,11.97,
40d,4/16/2014,12.49,
40d,4/17/2014,14.17,
40d,4/18/2014,14.46,
40d,4/19/2014,14.13,
40d,4/20/2014,14.67,
40d,4/21/2014,13.84,
40d,4/22/2014,15.19,
40d,4/23/2014,16.25,
40d,4/24/2014,17.8,
40d,4/25/2014,18.64,
40d,4/26/2014,18.05,
40d,4/27/2014,17.45,
40d,4/28/2014,16.98,
40d,4/29/2014,15.6,
40d,4/30/2014,15.28,
40d,5/1/2014,14.6,
40d,5/2/2014,13.93,
40d,5/3/2014,14.2,
40d,5/4/2014,15.08,
40d,5/5/2014,16.82,
40d,5/6/2014,15.71,
40d,5/7/2014,14.64,
40d,5/8/2014,14.48,
40d,5/9/2014,15.33,
40d,5/10/2014,14.4,
40d,5/11/2014,13.87,
40d,5/12/2014,13.77,
40d,5/13/2014,13.64,
40d,5/14/2014,13.61,
40d,5/15/2014,13.24,
40d,5/16/2014,13.55,
40d,5/17/2014,12.88,
40d,5/18/2014,12.69,
40d,5/19/2014,12.79,
40d,5/20/2014,12.41,
40d,5/21/2014,12.03,
40d,5/22/2014,11.66,
40d,5/23/2014,11.69,
40d,5/24/2014,11.5,
40d,5/25/2014,11.33,
40d,5/26/2014,11.5,
40d,5/27/2014,10.97,
40d,5/28/2014,11.07,
40d,5/29/2014,11.02,
40d,5/30/2014,10.8,
40d,5/31/2014,10.91,
40d,6/1/2014,10.5,
40d,6/2/2014,10.41,
40d,6/3/2014,10.39,
40d,6/4/2014,10.36,
40d,6/5/2014,9.92,
40d,6/6/2014,9.63,
40d,6/7/2014,9.72,
40d,6/8/2014,9.81,
40d,6/9/2014,9.83,
40d,6/10/2014,9.71,
40d,6/11/2014,9.57,
40d,6/12/2014,10.12,
40d,6/13/2014,11.98,
40d,6/14/2014,10.35,
40d,6/15/2014,10.17,
40d,6/16/2014,9.8,
40d,6/17/2014,10.09,
40d,6/18/2014,9.6,
40d,6/19/2014,9.37,
40d,6/20/2014,8.98,
40d,6/21/2014,8.86,
40d,6/22/2014,9,
40d,6/23/2014,8.82,
40d,6/24/2014,8.68,
40d,6/25/2014,8.27,
40d,6/26/2014,8.29,
40d,6/27/2014,8.49,
40d,6/28/2014,9.18,
40d,6/29/2014,8.97,
40d,6/30/2014,7.7,
40d,7/1/2014,7.56,
40d,7/2/2014,6.85,
40d,7/3/2014,7.34,
40d,7/4/2014,7.6,
40d,7/5/2014,7.4,
40d,7/6/2014,7.04,
40d,7/7/2014,7.06,
40d,7/8/2014,7.2,
40d,7/9/2014,7.18,
40d,7/10/2014,7.25,
40d,7/11/2014,7.3,
40d,7/12/2014,7.44,
40d,7/13/2014,7.33,
40d,7/14/2014,7.21,
40d,7/15/2014,7.03,
40d,7/16/2014,6.93,
40d,7/17/2014,6.81,
40d,7/18/2014,6.8,
40d,7/19/2014,6.83,
40d,7/20/2014,6.98,
40d,7/21/2014,7.37,
40d,7/22/2014,7.26,
40d,7/23/2014,8.96,
40d,7/24/2014,8.05,
40d,7/25/2014,7.2,
40d,7/26/2014,7.04,
40d,7/27/2014,7.19,
40d,7/28/2014,7.19,
40d,7/29/2014,7.11,
40d,7/30/2014,7.11,
40d,7/31/2014,7.18,
40d,8/1/2014,6.87,
40d,8/2/2014,6.71,
40d,8/3/2014,6.69,
40d,8/4/2014,6.63,
40d,8/5/2014,6.65,
40d,8/6/2014,6.74,
40d,8/7/2014,6.56,
40d,8/8/2014,6.39,
40d,8/9/2014,6.45,
40d,8/10/2014,6.34,
40d,8/11/2014,6.39,
40d,8/12/2014,6.48,
40d,8/13/2014,7.39,
40d,8/14/2014,6.42,
40d,8/15/2014,6.39,
40d,8/16/2014,6.13,
40d,8/17/2014,5.92,
40d,8/18/2014,5.96,
40d,8/19/2014,5.93,
40d,8/20/2014,6.04,
40d,8/21/2014,6.09,
40d,8/22/2014,5.64,
40d,8/23/2014,5.75,
40d,8/24/2014,5.63,
40d,8/25/2014,5.77,
40d,8/26/2014,5.9,
40d,8/27/2014,5.66,
40d,8/28/2014,5.61,
40d,8/29/2014,5.39,
40d,8/30/2014,6.02,
40d,8/31/2014,6.01,
40d,9/1/2014,5.78,
40d,9/2/2014,5.83,
40d,9/3/2014,5.67,
40d,9/4/2014,5.78,
40d,9/5/2014,5.68,
40d,9/6/2014,5.61,
40d,9/7/2014,5.61,
40d,9/8/2014,5.56,
40d,9/9/2014,5.39,
40d,9/10/2014,5.23,
40d,9/11/2014,5.27,
40d,9/12/2014,5.28,
40d,9/13/2014,5.5,
40d,9/14/2014,5.53,
40d,9/15/2014,5.55,
40d,9/16/2014,5.44,
40d,9/17/2014,5.3,
40d,9/18/2014,5.29,
40d,9/19/2014,5.21,
40d,9/20/2014,4.97,
40d,9/21/2014,4.89,
40d,9/22/2014,4.81,
40d,9/23/2014,4.86,
40d,9/24/2014,5.8,
40d,9/25/2014,5.33,
40d,9/26/2014,5.75,
40d,9/27/2014,5.4,
40d,9/28/2014,5.26,
40d,9/29/2014,5.13,
40d,9/30/2014,5.21,
40d,10/1/2014,5.32,
40d,10/2/2014,5.02,
40d,10/3/2014,4.98,
40d,10/4/2014,4.95,
40d,10/5/2014,4.82,
40d,10/6/2014,5.18,
40d,10/7/2014,4.94,
40d,10/8/2014,4.91,
40d,10/9/2014,4.9,
40d,10/10/2014,4.48,
40d,10/11/2014,4.27,
40d,10/12/2014,4.27,
40d,10/13/2014,4.64,
40d,10/14/2014,5.04,
40d,10/15/2014,4.97,
40d,10/16/2014,4.67,
40d,10/17/2014,4.62,
40d,10/18/2014,4.93,
40d,10/19/2014,4.96,
40d,10/20/2014,5.62,
40d,10/21/2014,5.41,
40d,10/22/2014,5.94,
40d,10/23/2014,6,
40d,10/24/2014,5.72,
40d,10/25/2014,6.15,
40d,10/26/2014,6.67,
40d,10/27/2014,5.49,
40d,10/28/2014,6.86,
40d,10/29/2014,7.39,
40d,10/30/2014,8.01,
40d,10/31/2014,10.09,
40d,11/1/2014,9.05,
40d,11/2/2014,7.94,
40d,11/3/2014,7.61,
40d,11/4/2014,8.01,
40d,11/5/2014,7.52,
40d,11/6/2014,7.97,
40d,11/7/2014,7.53,
40d,11/8/2014,7.21,
40d,11/9/2014,7.11,
40d,11/10/2014,6.85,
40d,11/11/2014,6.06,
40d,11/12/2014,5.96,
40d,11/13/2014,6.12,
40d,11/14/2014,5.64,
40d,11/15/2014,5.42,
40d,11/16/2014,5.42,
40d,11/17/2014,5.22,
40d,11/18/2014,5.03,
40d,11/19/2014,4.98,
40d,11/20/2014,4.78,
40d,11/21/2014,5.23,
40d,11/22/2014,5.91,
40d,11/23/2014,6.75,
40d,11/24/2014,6.67,
40d,11/25/2014,9.48,
40d,11/26/2014,9.61,
40d,11/27/2014,8.63,
40d,11/28/2014,9.03,
40d,11/29/2014,10.3,
40d,11/30/2014,9.32,
40d,12/1/2014,8.46,
40d,12/2/2014,7.96,
40d,12/3/2014,7.25,
40d,12/4/2014,7.03,
40d,12/5/2014,6.79,
40d,12/6/2014,7.08,
40d,12/7/2014,7.08,
40d,12/8/2014,6.92,
40d,12/9/2014,7.06,
40d,12/10/2014,7.76,
40d,12/11/2014,7.68,
40d,12/12/2014,7.29,
40d,12/13/2014,7.38,
40d,12/14/2014,7.12,
40d,12/15/2014,6.88,
40d,12/16/2014,6.68,
40d,12/17/2014,6.66,
40d,12/18/2014,6.59,
40d,12/19/2014,6.76,
40d,12/20/2014,7.6,
40d,12/21/2014,8.78,
40d,12/22/2014,8.2,
40d,12/23/2014,8.57,
40d,12/24/2014,11.71,
40d,12/25/2014,10.94,
40d,12/26/2014,10.23,
40d,12/27/2014,10.51,
40d,12/28/2014,10.16,
40d,12/29/2014,9.91,
40d,12/30/2014,9.51,
40d,12/31/2014,8.97,
40d,1/1/2015,8.71,
40d,1/2/2015,8.69,
40d,1/3/2015,8.57,
40d,1/4/2015,8.84,
40d,1/5/2015,11.09,
40d,1/6/2015,11.07,
40d,1/7/2015,10.73,
40d,1/8/2015,10.47,
40d,1/9/2015,9.97,
40d,1/10/2015,10.27,
40d,1/11/2015,10,
40d,1/12/2015,9.57,
40d,1/13/2015,9.35,
40d,1/14/2015,9.22,
40d,1/15/2015,9.09,
40d,1/16/2015,9.33,
40d,1/17/2015,10.06,
40d,1/18/2015,12.96,
40d,1/19/2015,12.45,
40d,1/20/2015,11.85,
40d,1/21/2015,11.32,
40d,1/22/2015,11.13,
40d,1/23/2015,10.89,
40d,1/24/2015,11.94,
40d,1/25/2015,12.41,
40d,1/26/2015,11.69,
40d,1/27/2015,11.22,
40d,1/28/2015,11.01,
40d,1/29/2015,10.76,
40d,1/30/2015,10.31,
40d,1/31/2015,10.15,
40d,2/1/2015,10.44,
40d,2/2/2015,10.6,
40d,2/3/2015,10.39,
40d,2/4/2015,10.25,
40d,2/5/2015,11.43,
40d,2/6/2015,12.68,
40d,2/7/2015,14.49,
40d,2/8/2015,15.63,
40d,2/9/2015,15.07,
40d,2/10/2015,15.06,
40d,2/11/2015,14.14,
40d,2/12/2015,13.46,
40d,2/13/2015,12.78,
40d,2/14/2015,12.32,
40d,2/15/2015,12.01,
40d,2/16/2015,12.01,
40d,2/17/2015,11.78,
40d,2/18/2015,12.16,
40d,2/19/2015,11.5,
40d,2/20/2015,11.45,
40d,2/21/2015,11.19,
40d,2/22/2015,10.9,
40d,2/23/2015,11.04,
40d,2/24/2015,10.71,
40d,2/25/2015,10.67,
40d,2/26/2015,10.44,
40d,2/27/2015,11.74,
40d,2/28/2015,10.85,
40d,3/1/2015,10.63,
40d,3/2/2015,10.67,
40d,3/3/2015,10.06,
40d,3/4/2015,10.11,
40d,3/5/2015,10,
40d,3/6/2015,9.72,
40d,3/7/2015,9.52,
40d,3/8/2015,9.44,
40d,3/9/2015,9.6,
40d,3/10/2015,9.48,
40d,3/11/2015,9.49,
40d,3/12/2015,9.4,
40d,3/13/2015,9.34,
40d,3/14/2015,10.67,
40d,3/15/2015,13.57,
40d,3/16/2015,13.74,
40d,3/17/2015,12.52,
40d,3/18/2015,11.95,
40d,3/19/2015,11,
40d,3/20/2015,10.49,
40d,3/21/2015,10.44,
40d,3/22/2015,10.35,
40d,3/23/2015,10.23,
40d,3/24/2015,11.85,
40d,3/25/2015,11.92,
40d,3/26/2015,12.18,
40d,3/27/2015,11.61,
40d,3/28/2015,11.37,
40d,3/29/2015,11.13,
40d,3/30/2015,10.9,
40d,3/31/2015,10.79,
40d,4/1/2015,10.6,
40d,4/2/2015,10.76,
40d,4/3/2015,10.35,
40d,4/4/2015,10.04,
40d,4/5/2015,10.02,
40d,4/6/2015,10.03,
40d,4/7/2015,9.91,
40d,4/8/2015,10.37,
40d,4/9/2015,9.89,
40d,4/10/2015,9.42,
40d,4/11/2015,9.84,
40d,4/12/2015,9.45,
40d,4/13/2015,9.59,
40d,4/14/2015,9.89,
40d,4/15/2015,9.59,
40d,4/16/2015,9.03,
40d,4/17/2015,8.77,
40d,4/18/2015,8.57,
40d,4/19/2015,8.39,
40d,4/20/2015,8.6,
40d,4/21/2015,8.62,
40d,4/22/2015,8.46,
40d,4/23/2015,8.53,
40d,4/24/2015,8.94,
40d,4/25/2015,8.87,
40d,4/26/2015,8.54,
40d,4/27/2015,8.53,
40d,4/28/2015,8.74,
40d,4/29/2015,8.5,
40d,4/30/2015,8.38,
40d,5/1/2015,8.09,
40d,5/2/2015,7.97,
40d,5/3/2015,8.09,
40d,5/4/2015,7.91,
40d,5/5/2015,7.99,
40d,5/6/2015,8.01,
40d,5/7/2015,8.05,
40d,5/8/2015,8.45,
40d,5/9/2015,7.92,
40d,5/10/2015,7.83,
40d,5/11/2015,7.85,
40d,5/12/2015,7.89,
40d,5/13/2015,8.15,
40d,5/14/2015,8.17,
40d,5/15/2015,7.94,
40d,5/16/2015,7.82,
40d,5/17/2015,7.7,
40d,5/18/2015,7.59,
40d,5/19/2015,7.38,
40d,5/20/2015,7.23,
40d,5/21/2015,7.25,
40d,5/22/2015,7.3,
40d,5/23/2015,7.09,
40d,5/24/2015,6.9,
40d,5/25/2015,6.94,
40d,5/26/2015,6.99,
40d,5/27/2015,6.91,
40d,5/28/2015,6.37,
40d,5/29/2015,6.35,
40d,5/30/2015,6.32,
40d,5/31/2015,6.33,
40d,6/1/2015,6.71,
40d,6/2/2015,7.14,
40d,6/3/2015,6.81,
40d,6/4/2015,7.37,
40d,6/5/2015,6.84,
40d,6/6/2015,6.92,
40d,6/7/2015,6.63,
40d,6/8/2015,6.71,
40d,6/9/2015,6.24,
40d,6/10/2015,6.47,
40d,6/11/2015,6.43,
40d,6/12/2015,6.61,
40d,6/13/2015,6.39,
40d,6/14/2015,6.5,
40d,6/15/2015,6.45,
40d,6/16/2015,6.11,
40d,6/17/2015,6.18,
40d,6/18/2015,6.18,
40d,6/19/2015,6.27,
40d,6/20/2015,5.83,
40d,6/21/2015,5.76,
40d,6/22/2015,6.26,
40d,6/23/2015,5.86,
40d,6/24/2015,5.73,
40d,6/25/2015,5.69,
40d,6/26/2015,5.79,
40d,6/27/2015,5.67,
40d,6/28/2015,5.56,
40d,6/29/2015,6.07,
40d,6/30/2015,6.11,
40d,7/1/2015,5.79,
40d,7/2/2015,5.71,
40d,7/3/2015,5.58,
40d,7/4/2015,5.57,
40d,7/5/2015,5.53,
40d,7/6/2015,5.85,
40d,7/7/2015,5.88,
40d,7/8/2015,5.79,
40d,7/9/2015,5.78,
40d,7/10/2015,5.67,
40d,7/11/2015,5.7,
40d,7/12/2015,5.83,
40d,7/13/2015,5.83,
40d,7/14/2015,5.95,
40d,7/15/2015,5.68,
40d,7/16/2015,5.57,
40d,7/17/2015,5.54,
40d,7/18/2015,5.39,
40d,7/19/2015,5.37,
40d,7/20/2015,5.6,
40d,7/21/2015,5.39,
40d,7/22/2015,5.67,
40d,7/23/2015,5.64,
40d,7/24/2015,5.77,
40d,7/25/2015,5.77,
40d,7/26/2015,6.04,
40d,7/27/2015,6.21,
40d,7/28/2015,5.85,
40d,7/29/2015,5.62,
40d,7/30/2015,5.51,
40d,7/31/2015,5.81,
40d,8/1/2015,5.15,
40d,8/2/2015,5.13,
40d,8/3/2015,5.42,
40d,8/4/2015,4.91,
40d,8/5/2015,4.82,
40d,8/6/2015,4.9,
40d,8/7/2015,4.79,
40d,8/8/2015,4.67,
40d,8/9/2015,4.7,
40d,8/10/2015,4.64,
40d,8/11/2015,4.59,
40d,8/12/2015,4.34,
40d,8/13/2015,4.16,
40d,8/14/2015,4.49,
40d,8/15/2015,4.64,
40d,8/16/2015,4.49,
40d,8/17/2015,4.53,
40d,8/18/2015,4.52,
40d,8/19/2015,4.66,
40d,8/20/2015,4.57,
40d,8/21/2015,4.59,
40d,8/22/2015,4.55,
40d,8/23/2015,4.51,
40d,8/24/2015,4.53,
40d,8/25/2015,4.55,
40d,8/26/2015,4.53,
40d,8/27/2015,4.77,
40d,8/28/2015,4.63,
40d,8/29/2015,4.76,
40d,8/30/2015,6.45,
40d,8/31/2015,5.57,
40d,9/1/2015,5.55,
40d,9/2/2015,5.38,
40d,9/3/2015,5.29,
40d,9/4/2015,5.2,
40d,9/5/2015,5.1,
40d,9/6/2015,5.12,
40d,9/7/2015,5.11,
40d,9/8/2015,5.03,
40d,9/9/2015,5.31,
40d,9/10/2015,5.01,
40d,9/11/2015,4.64,
40d,9/12/2015,4.79,
40d,9/13/2015,4.66,
40d,9/14/2015,4.75,
40d,9/15/2015,4.83,
40d,9/16/2015,4.76,
40d,9/17/2015,5.02,
40d,9/18/2015,4.82,
40d,9/19/2015,4.79,
40d,9/20/2015,4.6,
40d,9/21/2015,4.27,
40d,9/22/2015,4,
40d,9/23/2015,4.11,
40d,9/24/2015,4.16,
40d,9/25/2015,4.4,
40d,9/26/2015,4.27,
40d,9/27/2015,4.1,
40d,9/28/2015,4.06,
40d,9/29/2015,3.93,
40d,9/30/2015,3.85,
40d,10/1/2015,3.86,
40d,10/2/2015,3.86,
40d,10/3/2015,4.19,
40d,10/4/2015,4.31,
40d,10/5/2015,4.15,
40d,10/6/2015,3.77,
40d,10/7/2015,3.64,
40d,10/8/2015,3.75,
40d,10/9/2015,4.31,
40d,10/10/2015,5.15,
40d,10/11/2015,4.39,
40d,10/12/2015,4.27,
40d,10/13/2015,4.27,
40d,10/14/2015,3.89,
40d,10/15/2015,3.37,
40d,10/16/2015,2.96,
40d,10/17/2015,3.56,
40d,10/18/2015,4.18,
40d,10/19/2015,4.35,
40d,10/20/2015,6.56,
40d,10/21/2015,5.54,
40d,10/22/2015,5.21,
40d,10/23/2015,5.08,
40d,10/24/2015,5.02,
40d,10/25/2015,5.2,
40d,10/26/2015,5.92,
40d,10/27/2015,5.37,
40d,10/28/2015,5.15,
40d,10/29/2015,5.08,
40d,10/30/2015,5.29,
40d,10/31/2015,11.23,
40d,11/1/2015,9.15,
40d,11/2/2015,6.52,
40d,11/3/2015,4.71,
40d,11/4/2015,3.52,
40d,11/5/2015,4.52,
40d,11/6/2015,3.77,
40d,11/7/2015,3.33,
40d,11/8/2015,4.88,
40d,11/9/2015,4.02,
40d,11/10/2015,5.23,
40d,11/11/2015,3.97,
40d,11/12/2015,3.01,
40d,11/13/2015,4.77,
40d,11/14/2015,18.14,
40d,11/15/2015,19.29,
40d,11/16/2015,13.66,
40d,11/17/2015,15.45,
40d,11/18/2015,16.44,
40d,11/19/2015,13.65,
40d,11/20/2015,11.63,
40d,11/21/2015,11.07,
40d,11/22/2015,10.11,
40d,11/23/2015,9.91,
40d,11/24/2015,11.71,
40d,11/25/2015,11.52,
40d,11/26/2015,11.07,
40d,11/27/2015,11.13,
40d,11/28/2015,11.15,
40d,11/29/2015,11.5,
40d,11/30/2015,11.31,
40d,12/1/2015,12.59,
40d,12/2/2015,13.35,
40d,12/3/2015,13.72,
40d,12/4/2015,14.3,
40d,12/5/2015,14.35,
40d,12/6/2015,16.19,
40d,12/7/2015,18.53,
40d,12/8/2015,24.75,
40d,12/9/2015,43.99,
40d,12/10/2015,27.72,
40d,12/11/2015,21.15,
40d,12/12/2015,17.94,
40d,12/13/2015,16.81,
40d,12/14/2015,15.26,
40d,12/15/2015,13.94,
40d,12/16/2015,13.78,
40d,12/17/2015,13.56,
40d,12/18/2015,19.09,
40d,12/19/2015,18.25,
40d,12/20/2015,17.15,
40d,12/21/2015,19.44,
40d,12/22/2015,21.58,
40d,12/23/2015,20.22,
40d,12/24/2015,20.83,
40d,12/25/2015,19.94,
40d,12/26/2015,18.92,
40d,12/27/2015,18.23,
40d,12/28/2015,18.54,
40d,12/29/2015,17.61,
40d,12/30/2015,16.9,
40d,12/31/2015,16.45,
